cruise,station,type,time,lon,lat,local_cdi_ID,EDMO_code,bottle_depth,sensor_pressure,sensor_pressure_flag,potential_temperature,potential_temperature_flag,practical_salinity,practical_salinity_flag,sigma_theta,sigma_theta_flag,uncalibrated_CTD_temperature,uncalibrated_CTD_temperature_flag
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,65.5,1,14.876,1,35.77,1,26.594,1,14.886,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,66.5,1,14.818,1,35.771,1,26.608,1,14.828,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,67.5,1,14.622,1,35.742,1,26.628,1,14.632,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,68.5,1,14.517000000000001,1,35.731,1,26.642,1,14.527000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,69.5,1,14.497,1,35.727,1,26.644000000000002,1,14.507,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,70.5,1,14.472999999999999,1,35.727,1,26.649,1,14.482999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,71.5,1,14.384,1,35.715,1,26.659000000000002,1,14.395,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,72.5,1,14.359000000000002,1,35.705999999999996,1,26.656999999999996,1,14.369000000000002,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,73.5,1,14.35,1,35.705999999999996,1,26.659000000000002,1,14.360999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,74.5,1,14.458,1,35.795,1,26.704,1,14.469000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,75.5,1,14.662,1,35.835,1,26.691,1,14.673,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,76.5,1,14.7,1,35.856,1,26.699,1,14.710999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,77.5,1,14.700999999999999,1,35.861999999999995,1,26.703000000000003,1,14.713,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,78.5,1,14.668,1,35.86,1,26.709,1,14.679,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,79.5,1,14.644,1,35.856,1,26.711,1,14.655999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,80.5,1,14.62,1,35.851,1,26.712,1,14.632,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,81.5,1,14.599,1,35.844,1,26.712,1,14.610999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,82.5,1,14.478,1,35.827,1,26.725,1,14.49,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,83.5,1,14.385,1,35.814,1,26.735,1,14.397,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,84.5,1,14.353,1,35.808,1,26.737,1,14.365,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,85.5,1,14.390999999999998,1,35.814,1,26.734,1,14.402999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,86.5,1,14.284,1,35.802,1,26.747,1,14.297,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,87.5,1,14.245999999999999,8,35.794000000000004,8,26.749000000000002,1,14.258,8
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,88.5,1,14.207,1,35.786,1,26.752,1,14.22,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,89.5,1,14.212,1,35.79,1,26.753,1,14.225,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,90.5,1,14.168,1,35.789,1,26.761999999999997,1,14.181,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,91.5,1,14.136,1,35.782,1,26.763,1,14.15,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,92.5,1,14.122,1,35.78,1,26.765,1,14.136,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,93.5,1,14.092,1,35.775999999999996,1,26.768,1,14.106,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,94.5,1,14.062999999999999,1,35.769,1,26.769000000000002,1,14.075999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,95.5,1,14.034,1,35.766999999999996,1,26.774,1,14.047,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,96.5,1,13.925999999999998,1,35.76,1,26.791,1,13.94,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,97.5,1,13.957,1,35.764,1,26.787,1,13.970999999999998,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,98.5,1,13.966,1,35.765,1,26.787,1,13.98,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,99.5,1,13.953,1,35.764,1,26.789,1,13.967,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,100.5,1,13.833,1,35.744,1,26.798000000000002,1,13.847000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,101.5,1,13.74,1,35.727,1,26.805,1,13.754000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,102.5,1,13.728,1,35.719,1,26.801,1,13.743,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,103.5,1,13.709000000000001,1,35.72,1,26.805999999999997,1,13.724,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,104.5,1,13.662,1,35.711,1,26.809,1,13.677,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,105.5,1,13.635,1,35.707,1,26.811,1,13.65,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,106.5,1,13.622,1,35.704,1,26.811999999999998,1,13.637,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,107.5,1,13.634,1,35.708,1,26.811999999999998,1,13.649000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,108.5,1,13.628,1,35.705,1,26.811,1,13.644,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,109.5,1,13.554,1,35.704,1,26.826,1,13.569,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,110.5,1,13.530999999999999,1,35.7,1,26.828000000000003,1,13.547,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,111.5,1,13.468,1,35.698,1,26.839000000000002,1,13.482999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,112.5,1,13.445,8,35.694,8,26.84,1,13.460999999999999,8
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,113.5,1,13.422,1,35.689,1,26.840999999999998,1,13.437999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,114.5,1,13.4,1,35.681,1,26.84,1,13.415999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,115.5,1,13.382,1,35.681,1,26.843000000000004,1,13.398,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,116.5,1,13.357000000000001,1,35.679,1,26.846999999999998,1,13.373,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,117.5,1,13.334000000000001,1,35.677,1,26.85,1,13.35,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,118.5,1,13.319,1,35.687,8,26.861,1,13.335999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,119.5,1,13.383,1,35.696,1,26.855,1,13.4,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,120.5,1,13.378,1,35.699,1,26.858,1,13.395,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,121.5,1,13.345,1,35.698,1,26.864,1,13.363,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,122.5,1,13.33,1,35.696999999999996,1,26.866999999999997,1,13.347999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,123.5,1,13.331,1,35.698,1,26.866999999999997,1,13.349,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,124.5,1,13.312000000000001,1,35.698,1,26.871,1,13.33,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,125.5,1,13.289000000000001,1,35.694,1,26.872,1,13.307,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,126.5,1,13.277000000000001,1,35.692,1,26.873,1,13.295,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,127.5,1,13.267999999999999,1,35.69,1,26.874000000000002,1,13.285,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,128.5,1,13.248,1,35.689,1,26.877,1,13.265999999999998,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,129.5,1,13.243,1,35.689,1,26.878,1,13.261,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,130.5,1,13.237,1,35.689,1,26.879,1,13.255,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,131.5,1,13.214,1,35.688,1,26.883000000000003,1,13.232999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,132.5,1,13.194,1,35.686,1,26.886,1,13.212,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,133.5,1,13.187000000000001,1,35.685,1,26.886,1,13.206,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,134.5,1,13.171,1,35.681,1,26.886999999999997,1,13.19,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,135.5,1,13.135,1,35.676,1,26.89,1,13.154000000000002,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,136.5,1,13.105,1,35.671,1,26.892,1,13.124,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,137.5,1,13.072000000000001,1,35.665,1,26.895,1,13.091,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,138.5,1,13.059000000000001,1,35.664,1,26.896,1,13.078,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,139.5,1,13.043,1,35.663000000000004,1,26.898000000000003,1,13.062000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,140.5,1,13.042,1,35.664,1,26.9,1,13.062000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,141.5,1,13.034,1,35.664,1,26.901,1,13.054,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,142.5,1,13.029000000000002,1,35.663000000000004,1,26.901999999999997,1,13.048,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,143.5,1,13.034,1,35.663000000000004,1,26.9,1,13.054,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,144.5,1,13.017000000000001,1,35.67,1,26.909000000000002,1,13.037,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,145.5,1,13.015,1,35.673,1,26.912,1,13.035,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,146.5,1,13.012,1,35.672,1,26.912,1,13.032,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,147.5,1,13.015,1,35.672,1,26.910999999999998,1,13.035,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,148.5,1,13.005999999999998,1,35.672,1,26.913,1,13.027000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,149.5,1,12.994000000000002,1,35.669000000000004,1,26.913,1,13.014000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,150.5,1,12.99,1,35.668,1,26.913,1,13.011,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,151.5,1,12.966,1,35.665,1,26.916,1,12.987,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,152.5,1,12.925,1,35.657,1,26.918000000000003,1,12.946,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,153.5,1,12.895,1,35.653,1,26.921,1,12.915999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,154.5,1,12.883,1,35.653,1,26.923000000000002,1,12.904000000000002,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,155.5,1,12.876,1,35.652,1,26.923000000000002,1,12.898,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,156.5,1,12.835,1,35.646,1,26.928,1,12.856,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,157.5,1,12.812000000000001,1,35.641,1,26.928,1,12.834000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,158.5,1,12.798,1,35.639,1,26.93,1,12.82,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,159.5,1,12.754000000000001,1,35.633,1,26.934,1,12.776,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,160.5,1,12.745999999999999,1,35.629,1,26.932,1,12.767999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,161.5,1,12.737,1,35.629,1,26.934,1,12.759,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,162.5,1,12.722000000000001,1,35.628,1,26.936,1,12.744000000000002,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,163.5,1,12.714,1,35.626999999999995,1,26.936999999999998,1,12.737,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,164.5,1,12.710999999999999,1,35.626999999999995,1,26.938000000000002,1,12.732999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,165.5,1,12.713,1,35.629,1,26.939,1,12.735999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,166.5,1,12.713,1,35.629,1,26.939,1,12.735999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,167.5,1,12.71,1,35.629,1,26.939,1,12.732999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,168.5,1,12.705,1,35.628,1,26.939,1,12.728,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,169.5,1,12.687999999999999,1,35.626999999999995,1,26.941999999999997,1,12.710999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,170.5,1,12.683,8,35.626999999999995,8,26.943,1,12.706,8
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,171.5,1,12.677,1,35.626999999999995,1,26.944000000000003,1,12.7,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,172.5,1,12.667,1,35.625,1,26.945,1,12.69,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,173.5,1,12.654000000000002,1,35.626,1,26.948,1,12.677,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,174.5,1,12.636,1,35.624,1,26.95,1,12.66,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,175.5,1,12.63,1,35.622,1,26.95,1,12.654000000000002,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,176.5,1,12.628,1,35.621,1,26.949,1,12.652000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,177.5,1,12.622,1,35.622,1,26.951,1,12.645999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,178.5,1,12.625,1,35.626,1,26.954,1,12.649000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,179.5,1,12.626,1,35.626999999999995,1,26.954,1,12.651,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,180.5,1,12.628,1,35.631,1,26.956999999999997,1,12.652999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,181.5,1,12.619000000000002,1,35.631,1,26.959,1,12.644,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,182.5,1,12.616,1,35.631,1,26.96,1,12.640999999999998,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,183.5,1,12.607999999999999,1,35.63,1,26.961,1,12.633,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,184.5,1,12.597000000000001,1,35.629,1,26.962,1,12.622,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,185.5,1,12.578,1,35.626999999999995,1,26.964000000000002,1,12.603,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,186.5,1,12.575,1,35.626,1,26.964000000000002,1,12.6,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,187.5,1,12.559000000000001,1,35.624,1,26.965,1,12.584000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,188.5,1,12.534,1,35.621,1,26.968000000000004,1,12.559000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,189.5,1,12.530999999999999,1,35.622,1,26.97,1,12.556,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,190.5,1,12.525,1,35.622,1,26.971,1,12.550999999999998,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,191.5,1,12.507,1,35.62,1,26.971999999999998,1,12.533,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,192.5,1,12.505,1,35.619,1,26.971999999999998,1,12.530999999999999,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,193.5,1,12.501,1,35.618,1,26.971999999999998,1,12.527000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,194.5,1,12.47,1,35.615,1,26.976,1,12.497,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,195.5,1,12.440999999999999,1,35.609,1,26.976999999999997,1,12.467,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,196.5,1,12.418,1,35.607,1,26.98,1,12.445,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,197.5,1,12.409,1,35.606,1,26.980999999999998,1,12.436,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,198.5,1,12.417,1,35.606,1,26.979,1,12.444,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,199.5,1,12.41,1,35.607,1,26.982,1,12.437000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,200.5,1,12.41,1,35.607,1,26.980999999999998,1,12.437000000000001,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,201.5,1,12.405,1,35.607,1,26.983,1,12.432,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,202.5,1,12.39,1,35.605,1,26.984,1,12.417,1
JR19950921,CTD03,*,1995-09-27T11:01:00,-19.985,47.0132,1056500.0,43.0,4545.7,203.5,1,12.370999999999999,1,35.603,1,26.986,1,12.398,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,27.5,1,17.428,1,35.558,1,25.840999999999998,1,17.433,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,28.5,1,17.424,1,35.561,1,25.844,1,17.429000000000002,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,29.5,1,17.419,1,35.564,1,25.846999999999998,1,17.423,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,30.5,1,17.416,1,35.565,1,25.849,1,17.421,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,31.5,1,17.328,1,35.588,1,25.888,1,17.333,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,32.5,1,17.192999999999998,1,35.599000000000004,1,25.929000000000002,1,17.198,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,33.5,1,17.084,1,35.586999999999996,1,25.945,1,17.09,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,34.5,1,17.064,1,35.583,8,25.948,1,17.07,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,35.5,1,16.701,1,35.58,8,26.031,1,16.707,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,36.5,1,16.35,1,35.576,8,26.111,1,16.355999999999998,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,37.5,1,16.199,1,35.573,1,26.144000000000002,1,16.205,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,38.5,1,16.144000000000002,1,35.563,1,26.149,1,16.15,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,39.5,1,15.485999999999999,1,35.549,1,26.288,1,15.492,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,40.5,1,15.255999999999998,1,35.554,1,26.344,1,15.262,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,41.5,1,15.18,1,35.553000000000004,1,26.359,1,15.186,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,42.5,1,14.989,1,35.55,1,26.399,1,14.995999999999999,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,43.5,1,14.822000000000001,1,35.564,1,26.447,1,14.828,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,44.5,1,14.442,1,35.571,1,26.535,1,14.448,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,45.5,1,14.364,1,35.567,1,26.549,1,14.370999999999999,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,46.5,1,14.228,1,35.566,8,26.576999999999998,1,14.235,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,47.5,1,14.208,1,35.566,1,26.581,1,14.215,1
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,48.5,1,14.085999999999999,8,35.57,8,26.61,1,14.093,8
JR19950921,CTD02,*,1995-09-26T12:38:00,-14.8528,47.9217,1056493.0,43.0,4767.06,49.5,1,13.964,1,35.574,1,26.639,1,13.970999999999998,1
